product_id,export_rca,location_code
1115,0.00021672877,BGD
1116,0.8808892,BGD
1117,0.09062405,BGD
1118,0.0018742514,BGD
1119,0.24199815,BGD
1120,0.033668123,BGD
1121,0.020045638,BGD
1122,0.18522787,BGD
1123,0.82057506,BGD
1124,0.008966897,BGD
1125,0.09530843,BGD
1126,0.17250898,BGD
1127,0.0118753975,BGD
1128,0.004828901,BGD
1129,0.00063672476,BGD
1130,0.00784503,BGD
1131,0.0082795955,BGD
1132,0.14626567,BGD
1133,0.047957793,BGD
1134,0.13014114,BGD
1135,0.12184371,BGD
1136,0.13633253,BGD
1137,0.0853948,BGD
1138,0.102917835,BGD
1139,1.5207753,BGD
1140,10.89694,BGD
1141,2.9343817,BGD
1142,25.183945,BGD
1143,0.85869884,BGD
1144,0.4345851,BGD
1145,0.15352973,BGD
1146,0,BGD
1147,1.8916309,BGD
1148,0.25883257,BGD
1149,0.37504295,BGD
1150,0.2966584,BGD
1151,0,BGD
1152,1.0412463,BGD
1153,0,BGD
1154,0.0007569978,BGD
1155,0,BGD
1156,0.0016062515,BGD
1157,0,BGD
1158,0.16885525,BGD
1159,0.07083485,BGD
1160,0.0029652484,BGD
1161,0.05215391,BGD
1162,0,BGD
1163,0.10240458,BGD
1164,0.004505808,BGD
1165,0.0028624926,BGD
1166,0.052626263,BGD
1167,0.10927653,BGD
1168,0.004009301,BGD
1169,0.0035915219,BGD
1170,0,BGD
1171,0.014733867,BGD
1172,0.0014382112,BGD
1173,0,BGD
1174,0.16879302,BGD
1175,0.0042722765,BGD
1176,0.028986882,BGD
1177,0.044626758,BGD
1178,0.029093275,BGD
1179,0,BGD
1180,0,BGD
1181,0,BGD
1182,0,BGD
1183,0.29316622,BGD
1184,2.2839105,BGD
1185,0,BGD
1186,0,BGD
1187,0,BGD
1188,0,BGD
1189,0,BGD
1190,0.001138909,BGD
1191,0.010873879,BGD
1192,0,BGD
1193,0.011440704,BGD
1194,0.090708785,BGD
1195,0.02737828,BGD
1196,0.060309492,BGD
1197,0,BGD
1198,0,BGD
1199,0.0007617271,BGD
1200,0.0014247267,BGD
1201,0.009627768,BGD
1202,0.0012606531,BGD
1203,0,BGD
1204,0.00068205956,BGD
1205,9.992823e-05,BGD
1206,0,BGD
1207,0,BGD
1208,1.6423502,BGD
1209,0.017462602,BGD
1210,0.65938175,BGD
1211,0.046900615,BGD
1212,0.48848304,BGD
1213,0.11966613,BGD
1214,0.027369127,BGD
1215,0.05796835,BGD
1216,0.07265858,BGD
1217,0.001748409,BGD
1218,0,BGD
1219,0.026102759,BGD
1220,0.08018989,BGD
1221,2.6348248,BGD
1222,0.028129919,BGD
1223,0.38935897,BGD
1224,0.44426063,BGD
1225,0.025540773,BGD
1226,2.8317745,BGD
1227,0,BGD
1228,0.009251021,BGD
1229,0.08022053,BGD
1230,0,BGD
1231,0,BGD
1232,0.094829366,BGD
1233,0.055079363,BGD
1234,0.00325898,BGD
1235,0.13344955,BGD
1236,0,BGD
1237,0.0749561,BGD
1238,0.035966914,BGD
1239,0.013444794,BGD
1240,0.022955948,BGD
1241,0.041876223,BGD
1242,0,BGD
1243,0.12950182,BGD
1244,0.0012675676,BGD
1245,0.13854188,BGD
1246,0.07655612,BGD
1247,24.528948,BGD
1248,4.127535,BGD
1249,2.9401946,BGD
1250,2.9633164,BGD
1251,1.1134609,BGD
1252,2.953689,BGD
1253,1.0910169,BGD
1254,1.2810875,BGD
1255,1.0336354,BGD
1256,0.9350676,BGD
1257,1.2835629,BGD
1258,3.753419,BGD
1259,8.671251,BGD
1260,650.1248,BGD
1261,0,BGD
1262,1.5742915,BGD
1263,0.52203,BGD
1264,663.5502,BGD
1265,0.5342436,BGD
1266,0.0032593023,BGD
1267,301.9018,BGD
1268,0.0022571506,BGD
1269,11.511356,BGD
1270,0.049529407,BGD
1271,0.08115334,BGD
1272,0.3436528,BGD
1273,0,BGD
1274,1.1114757,BGD
1275,0.08976692,BGD
1276,0.009529721,BGD
1277,0.0027116581,BGD
1278,0,BGD
1279,0.023209184,BGD
1280,0,BGD
1281,3.6066399,BGD
1282,0,BGD
1283,0,BGD
1284,0.080355935,BGD
1285,3.8623185,BGD
1286,0.022894105,BGD
1287,0,BGD
1288,0.589513,BGD
1289,0.78777915,BGD
1290,0.00998172,BGD
1291,0.29397523,BGD
1292,0.068304494,BGD
1293,1.1072114,BGD
1294,0.07810859,BGD
1295,0.06719601,BGD
1296,1.0662572,BGD
1297,0.009671226,BGD
1298,1.6355264,BGD
1299,9.405161,BGD
1300,15.002968,BGD
1301,2.6698499,BGD
1302,0.68952423,BGD
1303,0.7839847,BGD
1304,0.01581971,BGD
1305,0,BGD
1306,3.5731354,BGD
1307,0.28730425,BGD
1308,179.42397,BGD
1309,0.15405303,BGD
1310,0.08513147,BGD
1311,0.5459326,BGD
1312,0.5989684,BGD
1313,0.61441815,BGD
1314,0.0015550511,BGD
1315,0,BGD
1316,0.055612203,BGD
1317,2.6140163,BGD
1318,0.031211695,BGD
1319,0.00020502,BGD
1320,0.7856186,BGD
1321,0,BGD
1322,0.17748854,BGD
1323,0,BGD
1324,0.0036815086,BGD
1325,0,BGD
1326,0,BGD
1327,0.0020747727,BGD
1328,0.006764759,BGD
1329,2.226166,BGD
1330,0.7687702,BGD
1331,18.40175,BGD
1332,20.249382,BGD
1333,23.910608,BGD
1334,15.289959,BGD
1335,57.533543,BGD
1336,29.601894,BGD
1337,22.317787,BGD
1338,21.756369,BGD
1339,77.098694,BGD
1340,48.051502,BGD
1341,21.186714,BGD
1342,6.17742,BGD
1343,6.412052,BGD
1344,10.819087,BGD
1345,0.6263374,BGD
1346,0.6999451,BGD
1347,1.8883659,BGD
1348,15.238783,BGD
1349,7.1088037,BGD
1350,56.04793,BGD
1351,24.274584,BGD
1352,70.003586,BGD
1353,20.850561,BGD
1354,29.290735,BGD
1355,19.156843,BGD
1356,47.174217,BGD
1357,8.39606,BGD
1358,9.871237,BGD
1359,7.5431795,BGD
1360,1.8302448,BGD
1361,0.41119218,BGD
1362,0.721357,BGD
1363,0.49658585,BGD
1364,4.743222,BGD
1365,0.31815654,BGD
1366,21.175032,BGD
1367,7.62285,BGD
1368,1.320005,BGD
1369,31.924692,BGD
1370,17.998474,BGD
1371,2.2322102,BGD
1372,0.1017608,BGD
1373,0.5878332,BGD
1374,20.628365,BGD
1375,0.22386205,BGD
1376,0.52400875,BGD
1377,2.9783597,BGD
1378,2.491857,BGD
1379,0.9066034,BGD
1380,1.573387,BGD
1381,3.1104295,BGD
1382,0.6497381,BGD
1383,2.73261,BGD
1384,1.1039422,BGD
1385,25.045458,BGD
1386,0.69877714,BGD
1387,4.886251,BGD
1388,0.013868285,BGD
1389,0,BGD
1390,0,BGD
1391,0.08748749,BGD
1392,0.030378485,BGD
1393,0.5383766,BGD
1394,0.09100259,BGD
1395,0.659115,BGD
1396,0.0035326818,BGD
1397,0,BGD
1398,0.20659192,BGD
1399,0.00010523549,BGD
1400,0.00064808846,BGD
1401,0,BGD
1402,0.005193413,BGD
1403,0,BGD
1404,0.14605181,BGD
1405,0,BGD
1406,0.0028124764,BGD
1407,0,BGD
1408,0,BGD
1409,0.003350028,BGD
1410,6.0628524,BGD
1411,0.003608566,BGD
1412,0.002166774,BGD
1413,0.5072194,BGD
1414,0.035851885,BGD
1415,0,BGD
1416,0.034879927,BGD
1417,0.037282452,BGD
1418,0.0001962798,BGD
1419,0.2648898,BGD
1420,8.987589,BGD
1421,0.29902393,BGD
1422,0.06478308,BGD
1423,0.106625654,BGD
1424,0.1819184,BGD
1425,0,BGD
1426,0.08910005,BGD
1427,0.07212912,BGD
1428,0.4202269,BGD
1429,0,BGD
1430,0.00030435566,BGD
1431,0,BGD
1432,0.017715786,BGD
1433,0.014661943,BGD
1434,0,BGD
1435,0,BGD
1436,0.14143406,BGD
1437,0.08528392,BGD
1438,0,BGD
1439,0,BGD
1440,0.00033260757,BGD
1441,0.0019996671,BGD
1442,0.016603354,BGD
1443,0.40273774,BGD
1444,0.001260192,BGD
1445,0.0070368303,BGD
1446,0.005070125,BGD
1447,0.041733198,BGD
1448,0,BGD
1449,0,BGD
1450,0,BGD
1451,0,BGD
1452,0,BGD
1453,0,BGD
1454,0,BGD
1455,0.009555049,BGD
1456,0.0009092444,BGD
1457,0,BGD
1458,0,BGD
1459,0.0015967437,BGD
1460,0.028452812,BGD
1461,0,BGD
1462,0.0004039516,BGD
1463,0,BGD
1464,0,BGD
1465,0.12719196,BGD
1466,0.01593596,BGD
1467,0,BGD
1468,0.04590708,BGD
1469,0,BGD
1470,0.5563247,BGD
1471,0.24678752,BGD
1472,0,BGD
1473,0.019765908,BGD
1474,0.0017083727,BGD
1475,0.09283241,BGD
1476,0.1217933,BGD
1477,0.00027484712,BGD
1478,0.0020033224,BGD
1479,0,BGD
1480,0.000610503,BGD
1481,0,BGD
1482,0,BGD
1483,0,BGD
1484,0.038574837,BGD
1485,0.0001527589,BGD
1486,0.0013394996,BGD
1487,0,BGD
1488,0,BGD
1489,0.0069010244,BGD
1490,0.00012157651,BGD
1491,0.06068131,BGD
1492,0,BGD
1493,0,BGD
1494,0.003923421,BGD
1495,0,BGD
1496,0.001937409,BGD
1497,0.06092415,BGD
1498,0.01887671,BGD
1499,0.0012798557,BGD
1500,0.017850872,BGD
1501,0.2234825,BGD
1502,0.023434028,BGD
1503,0,BGD
1504,0.0020213847,BGD
1505,0.34813595,BGD
1506,0.0005459286,BGD
1507,0.0049442253,BGD
1508,0.0054055797,BGD
1509,0.1779688,BGD
1510,0.0021995218,BGD
1511,0.04544684,BGD
1512,0,BGD
1513,0.04789221,BGD
1514,0,BGD
1515,0.024270132,BGD
1516,0.020555358,BGD
1517,0,BGD
1518,0,BGD
1519,0.04290502,BGD
1520,1.1105036,BGD
1521,0,BGD
1522,0.013440349,BGD
1523,0.009702268,BGD
1524,0.00932012,BGD
1525,0.3159825,BGD
1526,0,BGD
1527,0.20157197,BGD
1528,0.036709093,BGD
1529,0.07876843,BGD
1530,0,BGD
1531,0,BGD
1532,0,BGD
1533,0,BGD
1534,0.035869334,BGD
1535,0.008027094,BGD
1536,0,BGD
1537,0,BGD
1538,0.17620361,BGD
1539,0,BGD
1540,0,BGD
1541,0,BGD
1542,0,BGD
1543,0,BGD
1544,0,BGD
1545,0.030230243,BGD
1546,0,BGD
1547,0,BGD
1548,0,BGD
1549,0.0004669147,BGD
1550,0.00087709975,BGD
1551,4.3368298e-05,BGD
1552,0,BGD
1553,0.035753813,BGD
1554,0.00898856,BGD
1555,0,BGD
1556,0,BGD
1557,0.0010626438,BGD
1558,0.028967744,BGD
1559,0.007496804,BGD
1560,0.60391194,BGD
1561,0.3276133,BGD
1562,0,BGD
1563,0.07201859,BGD
1564,0,BGD
1565,0.2284152,BGD
1566,0,BGD
1567,0.468926,BGD
1568,0.01368472,BGD
1569,0,BGD
1570,0.87782145,BGD
1571,0,BGD
1572,0.0023755082,BGD
1573,0,BGD
1574,0,BGD
1575,0,BGD
1576,0,BGD
1577,0,BGD
1578,0,BGD
1579,0.1349975,BGD
1580,0.00027292245,BGD
1581,0.017905058,BGD
1582,0,BGD
1583,0,BGD
1584,0,BGD
1585,0,BGD
1586,0,BGD
1587,0,BGD
1588,0,BGD
1589,0,BGD
1590,0,BGD
1591,0,BGD
1592,0,BGD
1593,0.004470184,BGD
1594,0,BGD
1595,0.12363376,BGD
1596,0,BGD
1597,0.022794511,BGD
1598,0.033742912,BGD
1599,0.014565602,BGD
1600,0.005220779,BGD
1601,0,BGD
1602,0,BGD
1603,0.017570717,BGD
1604,0.16086847,BGD
1605,0.018262839,BGD
1606,0.00706526,BGD
1607,0.0478159,BGD
1608,0.00063805166,BGD
1609,0.006873968,BGD
1610,0,BGD
1611,0.026321033,BGD
1612,0.010436525,BGD
1613,0.09019089,BGD
1614,0.00043849822,BGD
1615,0.030754725,BGD
1616,0.057891008,BGD
1617,0.003428369,BGD
1618,0.021725226,BGD
1619,0,BGD
1620,0.0023084348,BGD
1621,0.0063764895,BGD
1622,0.008501854,BGD
1623,0.19675185,BGD
1624,0.8800137,BGD
1625,0.01518212,BGD
1626,0.015256272,BGD
1627,0.038443692,BGD
1628,0.022273596,BGD
1629,0.020711686,BGD
1630,0.010899204,BGD
1631,0.006456319,BGD
1632,0.023710217,BGD
1633,0.031918213,BGD
1634,0.00039003606,BGD
1635,1.6086395e-05,BGD
1636,0.00089433516,BGD
1637,0.0041545616,BGD
1638,0.011769305,BGD
1639,0.0061044306,BGD
1640,0.19314583,BGD
1641,0.0012649132,BGD
1642,0.00702406,BGD
1643,0.015823616,BGD
1644,0.006420337,BGD
1645,0.015280445,BGD
1646,0.010990515,BGD
1647,0.00014458095,BGD
1648,0.009323225,BGD
1649,0.13443069,BGD
1650,0.006318112,BGD
1651,0.000836591,BGD
1652,0.028732823,BGD
1653,0,BGD
1654,0.00014477785,BGD
1655,0.002525216,BGD
1656,5.6705412e-05,BGD
1657,0.025448725,BGD
1658,0.00044095388,BGD
1659,0.016458957,BGD
1660,0.002371046,BGD
1661,0.0026177398,BGD
1662,0,BGD
1663,0.00070047367,BGD
1664,0.044244528,BGD
1665,0.25190064,BGD
1666,0.1205389,BGD
1667,0,BGD
1668,0.0022086157,BGD
1669,0.10078223,BGD
1670,0.19368038,BGD
1671,0.008672791,BGD
1672,0.00030777798,BGD
1673,0.0015795166,BGD
1674,0.23731941,BGD
1675,0,BGD
1676,0.0014028224,BGD
1677,0.69554263,BGD
1678,0.009071234,BGD
1679,0.17619969,BGD
1680,0.0017316899,BGD
1681,0,BGD
1682,0.00084252475,BGD
1683,0.09845554,BGD
1684,1.0746101,BGD
1685,0.008130914,BGD
1686,0.023737257,BGD
1687,0,BGD
1688,0.007277216,BGD
1689,0.0017948671,BGD
1690,0.000927974,BGD
1691,0.019998325,BGD
1692,0.0010775131,BGD
1693,0.0049231476,BGD
1694,4.48414,BGD
1695,0.0020747667,BGD
1696,0.02033173,BGD
1697,0.0041902503,BGD
1698,0.013815407,BGD
1699,0.0067118197,BGD
1700,0.0007821417,BGD
1701,0.011696681,BGD
1702,0.00039795175,BGD
1703,0.0078006648,BGD
1704,0.0074767126,BGD
1705,0.064831495,BGD
1706,0.02751057,BGD
1707,0.021963444,BGD
1708,0.00031700954,BGD
1709,0.12605773,BGD
1710,0.2250596,BGD
1711,1.0666567e-05,BGD
1712,0.0011953042,BGD
1713,0.0066618235,BGD
1714,0.026903018,BGD
1715,0.0012589835,BGD
1716,0.0052604317,BGD
1717,0.00013247585,BGD
1718,0.0018336154,BGD
1719,0.00052810536,BGD
1720,0.015654895,BGD
1721,0.034243755,BGD
1722,0.002055784,BGD
1723,0,BGD
1724,0.008101121,BGD
1725,8.811463e-05,BGD
1726,0.0006881815,BGD
1727,0.0014299657,BGD
1728,0.035007536,BGD
1729,0.029276632,BGD
1730,0.0015315815,BGD
1731,0.0006174113,BGD
1732,0.055171113,BGD
1733,0,BGD
1734,0.03588998,BGD
1735,0.00033128602,BGD
1736,0,BGD
1737,0.0014751062,BGD
1738,0.02209414,BGD
1739,0.11359871,BGD
1740,0.0047256914,BGD
1741,0.0033787726,BGD
1742,0.0061092325,BGD
1743,0.0016544057,BGD
1744,0.024909107,BGD
1745,0.00025033843,BGD
1746,0.031192372,BGD
1747,0.014745622,BGD
1748,0.035870314,BGD
1749,0,BGD
1750,0.00025784862,BGD
1751,0.0035248194,BGD
1752,0,BGD
1753,0,BGD
1754,0,BGD
1755,0,BGD
1756,0,BGD
1757,0,BGD
1758,0,BGD
1759,0.5048758,BGD
1760,2.1281397,BGD
1761,0.027278213,BGD
1762,0.029688697,BGD
1763,0.0050329566,BGD
1764,0.031563975,BGD
1765,0.0014157887,BGD
1766,0,BGD
1767,0,BGD
1768,0.009898187,BGD
1769,0.0005252294,BGD
1770,0,BGD
1771,0.05262345,BGD
1772,8.423455,BGD
1773,0.00015391532,BGD
1774,0.18941566,BGD
1775,0.00010965304,BGD
1776,0.41148335,BGD
1777,0,BGD
1778,0.015797926,BGD
1779,0.07057829,BGD
1780,0.26415455,BGD
1781,0.00814821,BGD
1782,0.09276251,BGD
1783,0.021807931,BGD
1784,0.027044956,BGD
1785,0,BGD
1786,0.092815526,BGD
1787,0.041804206,BGD
1788,0.29381356,BGD
1789,0.6628423,BGD
1790,0.22595195,BGD
1791,1.3910407,BGD
1792,0.00094353984,BGD
1793,0.012766339,BGD
1794,0.058581386,BGD
1795,0.09374484,BGD
1796,0.4925738,BGD
1797,0.0003196995,BGD
1798,0,BGD
1799,0.01802771,BGD
1800,0.008195963,BGD
1801,0,BGD
1802,0.0060980907,BGD
1803,0.031757988,BGD
1804,0.032031693,BGD
1805,0.012723499,BGD
1806,0.0010353012,BGD
1807,0.0014245028,BGD
1808,0.0029078503,BGD
1809,0.006802005,BGD
1810,0.0048520057,BGD
1811,6.3052095e-05,BGD
1812,0.044851653,BGD
1813,0.011807681,BGD
1814,0.0009706378,BGD
1815,0.0154706985,BGD
1816,0.0033771773,BGD
1817,0.0038529139,BGD
1818,0.0017473827,BGD
1819,0.016442902,BGD
1820,0.0024639056,BGD
1821,0.014740919,BGD
1822,0.005799897,BGD
1823,7.0747126e-05,BGD
1824,0.00026899882,BGD
1825,0.0057559963,BGD
1826,0,BGD
1827,0.015502822,BGD
1828,0.13254821,BGD
1829,0,BGD
1830,0,BGD
1831,0.9153007,BGD
1832,0.3178645,BGD
1833,0,BGD
1834,0.0154406885,BGD
1835,0,BGD
1836,0.0002597669,BGD
1837,0.00072272564,BGD
1838,0.004016205,BGD
1839,0,BGD
1840,0,BGD
1841,0.02992769,BGD
1842,0.0069405767,BGD
1843,0.00018792074,BGD
1844,0.019805549,BGD
1845,0.013426658,BGD
1846,0.011003695,BGD
1847,0,BGD
1848,0.2803244,BGD
1849,0,BGD
1850,0,BGD
1851,0,BGD
1852,0.13565457,BGD
1853,0.003606703,BGD
1854,6.5784836e-05,BGD
1855,0.15953742,BGD
1856,0.8161332,BGD
1857,0.02628944,BGD
1858,0.019964373,BGD
1859,0,BGD
1860,0,BGD
1861,0.008768236,BGD
1862,6.1289466e-05,BGD
1863,0.07183656,BGD
1864,0.80796874,BGD
1865,0.01208753,BGD
1866,0,BGD
1867,0.2376706,BGD
1868,0.47901097,BGD
1869,0.012578169,BGD
1870,0,BGD
1871,0.03324764,BGD
1872,0.3508527,BGD
1873,3.9919455,BGD
1874,0.017772079,BGD
1875,0.0066543925,BGD
1876,0,BGD
1877,0,BGD
1878,8.687877e-05,BGD
1879,5.5523975e-05,BGD
1880,0,BGD
1881,0.08000497,BGD
1882,0.013531659,BGD
1883,0.016916323,BGD
1884,0.012494128,BGD
1885,0.015332467,BGD
1886,0.0057374276,BGD
1887,0,BGD
1888,0,BGD
1889,0.038190447,BGD
1890,0.08207907,BGD
1891,0.04340772,BGD
650,0.45571935,BGR
651,2.7279584,BGR
652,0.0030284033,BGR
653,0.6617843,BGR
654,1.6830039,BGR
655,0.5738726,BGR
656,0.20279185,BGR
657,0.4661278,BGR
658,0.07421042,BGR
659,5.8171453,BGR
660,2.093169,BGR
661,0.16437948,BGR
662,2.7854326,BGR
663,0.066409566,BGR
664,0.061640646,BGR
665,0.10330734,BGR
666,0.33334833,BGR
667,0.062041737,BGR
668,0.16039616,BGR
669,0.065672114,BGR
670,0.23031366,BGR
671,0.006477258,BGR
672,0.7387478,BGR
673,0.17699507,BGR
674,0.11574234,BGR
675,1.8441058,BGR
676,0.072267406,BGR
677,0.59128356,BGR
678,2.2285082,BGR
679,4.353652,BGR
680,5.329287,BGR
681,6.7721686,BGR
682,1.1184095,BGR
683,0,BGR
684,0,BGR
685,0,BGR
686,0.1672727,BGR
687,1.1810399,BGR
688,0.006294179,BGR
689,2.343818,BGR
690,2.8904018,BGR
691,0,BGR
692,0.011517441,BGR
693,0.14628701,BGR
694,0.1997593,BGR
695,0.3007153,BGR
696,0.011294572,BGR
697,0.14762501,BGR
698,0.0759925,BGR
699,0.35259455,BGR
700,0.11268124,BGR
701,0.2175005,BGR
702,0.07435648,BGR
703,0.018116927,BGR
704,4.563781,BGR
705,0.08006515,BGR
706,0.99869764,BGR
707,2.2153912,BGR
708,1.5121789,BGR
709,1.8852649,BGR
710,0.6497466,BGR
711,0.0006139755,BGR
712,0.075131245,BGR
713,0.8432937,BGR
714,0.06517682,BGR
715,0.008851717,BGR
716,0.13027734,BGR
717,0.051404335,BGR
718,0.18153535,BGR
719,0.17033759,BGR
720,0.37132728,BGR
721,1.2285943,BGR
722,3.9552016,BGR
723,70.94433,BGR
724,2.107111,BGR
725,0.23869279,BGR
726,0.60051435,BGR
727,0.034592226,BGR
728,0,BGR
729,0.4784125,BGR
730,0.009205992,BGR
731,0.015237168,BGR
732,0.08228391,BGR
733,0.15535113,BGR
734,33.937576,BGR
735,0.24216704,BGR
736,8.247932,BGR
737,0.22997792,BGR
738,10.201785,BGR
739,1.5058299,BGR
740,1.0024214,BGR
741,0.63936806,BGR
742,0.041383874,BGR
743,2.0142374,BGR
744,1.11221,BGR
745,0.25052735,BGR
746,0.8678376,BGR
747,1.472952,BGR
748,0.7393956,BGR
749,0.013642297,BGR
750,0.245137,BGR
751,1.1656985,BGR
752,0.10002124,BGR
753,0.09265508,BGR
754,0.15833794,BGR
755,0,BGR
756,0.08828723,BGR
757,7.7369976,BGR
758,84.686,BGR
759,2.7702558,BGR
760,0.31097442,BGR
761,0.5635559,BGR
762,2.5346184,BGR
763,9.09777,BGR
764,0.64877987,BGR
765,0.08888179,BGR
766,0.15449502,BGR
767,0.010632712,BGR
768,0.395625,BGR
769,0.03259166,BGR
770,0,BGR
771,0,BGR
772,0.17001274,BGR
773,0.8759351,BGR
774,0.029699866,BGR
775,0.005669626,BGR
776,0.14427844,BGR
777,2.2246857,BGR
778,0,BGR
779,0.06231509,BGR
780,0,BGR
781,0.042603232,BGR
782,0.6659571,BGR
783,0.20806588,BGR
784,6.7357345,BGR
785,1.2492361,BGR
786,0.12731674,BGR
787,1.4530162,BGR
788,0.6998169,BGR
789,1.0738965,BGR
790,0.07181037,BGR
791,0.055497143,BGR
792,0.08824686,BGR
793,0.32630095,BGR
794,0.46160957,BGR
795,0.5231082,BGR
796,0.48182708,BGR
797,1.0906156,BGR
798,0.13435021,BGR
799,0.56935406,BGR
800,2.7947593,BGR
801,5.7998853,BGR
802,0.1318526,BGR
803,0.4584583,BGR
804,0.4247043,BGR
805,0,BGR
806,0.015580249,BGR
807,0.03289127,BGR
808,1.3897262,BGR
809,0.8958439,BGR
810,0.1421415,BGR
811,0.24216053,BGR
812,0,BGR
813,0.19696496,BGR
814,4.7297497,BGR
815,5.1493115,BGR
816,0.38737187,BGR
817,0.47168696,BGR
818,0.25138196,BGR
819,2.3143425,BGR
820,0.45085758,BGR
821,2.124336,BGR
822,2.6662512,BGR
823,0.39144716,BGR
824,0.25667858,BGR
825,0.5042729,BGR
826,0.8325263,BGR
827,0.12022832,BGR
828,1.4962593,BGR
829,0.907421,BGR
830,0.33159807,BGR
831,0.55893004,BGR
832,0.29042095,BGR
833,2.5161529,BGR
834,8.506914,BGR
835,0.78639114,BGR
836,0.4370536,BGR
837,0.55013305,BGR
838,0.27408668,BGR
839,1.386958,BGR
840,3.9470255,BGR
841,2.624449,BGR
842,0.013316077,BGR
843,0,BGR
844,1.7534816,BGR
845,0,BGR
846,0.1868249,BGR
847,1.2941217,BGR
848,14.20285,BGR
849,1.921787,BGR
850,0.5318945,BGR
851,0.12937658,BGR
852,0,BGR
853,0.53888357,BGR
854,0.0004465377,BGR
855,5.2437053,BGR
856,0.24265386,BGR
857,4.2300363,BGR
858,6.1572943,BGR
859,0.007952764,BGR
860,0.037212133,BGR
861,7.7804914,BGR
862,0.14920826,BGR
863,0.12198074,BGR
864,4.5389233,BGR
865,2.135814,BGR
866,0.6407178,BGR
867,0.6332253,BGR
868,0.16595112,BGR
869,0.18757819,BGR
870,0.1012099,BGR
871,0.04415811,BGR
872,2.3726614,BGR
873,1.2074809,BGR
874,0,BGR
875,0,BGR
876,0.011405366,BGR
878,0.018959654,BGR
879,0.9393298,BGR
880,0.33903527,BGR
881,0,BGR
882,0.14805056,BGR
883,4.0863943,BGR
884,0,BGR
885,0.0008008333,BGR
886,0,BGR
887,1.2508138,BGR
888,0.42635062,BGR
889,0,BGR
890,0.002557552,BGR
891,0,BGR
892,0,BGR
893,0.9181416,BGR
894,0,BGR
895,0.017587902,BGR
896,0.00011076349,BGR
897,0.018881828,BGR
898,0,BGR
899,0.5138553,BGR
900,1.5700512,BGR
901,0.00085586857,BGR
902,0.028995605,BGR
903,0.39205033,BGR
904,0.013435702,BGR
905,0.00023024301,BGR
906,0.013910811,BGR
907,0,BGR
908,0.036143325,BGR
909,0.0008977365,BGR
910,8.183356e-07,BGR
911,2.7026234,BGR
912,0.05701624,BGR
913,0.37420565,BGR
914,0.23276643,BGR
915,0.005544736,BGR
916,0.08327108,BGR
917,8.831123,BGR
918,1.9851685,BGR
919,0.22500144,BGR
920,0.05678297,BGR
921,0.22625753,BGR
922,0.021209668,BGR
923,6.3438897,BGR
924,23.795229,BGR
925,0.083474204,BGR
926,0.01083387,BGR
927,0.02870747,BGR
928,0.27887452,BGR
929,0.016271759,BGR
930,0,BGR
931,1.1222515,BGR
932,2.0997581,BGR
933,0.0031555747,BGR
934,0.25529405,BGR
935,0.0012464746,BGR
936,0.017309284,BGR
937,0.061784063,BGR
938,0.06948054,BGR
939,0,BGR
940,0,BGR
941,0.0059487093,BGR
942,0.00077890255,BGR
943,0.0019271562,BGR
944,0.122395955,BGR
945,0.46118656,BGR
946,0.00027260164,BGR
947,0.05080512,BGR
948,0,BGR
949,0.087197326,BGR
950,0.8108219,BGR
951,0.21354336,BGR
952,2.0277145,BGR
953,28.636759,BGR
954,0.08698778,BGR
955,0,BGR
956,0.01518228,BGR
957,0.058732655,BGR
958,0.0063581937,BGR
959,0.11940231,BGR
960,0.02758816,BGR
961,0.01086744,BGR
962,0.0017586951,BGR
963,0.023503525,BGR
964,0.04026564,BGR
965,0.19093603,BGR
966,2.0737689,BGR
967,0,BGR
968,0.24964067,BGR
969,0.3796893,BGR
970,0.98297143,BGR
971,0.01176957,BGR
972,2.0804207,BGR
973,1.4080148,BGR
974,0.0113626495,BGR
975,0.0039034316,BGR
976,0.014294135,BGR
977,0.47293782,BGR
978,0.007788427,BGR
979,0.024694463,BGR
980,0.07807043,BGR
981,1.045367,BGR
982,0.036004253,BGR
983,0.07586552,BGR
984,0.026802698,BGR
985,0.8614713,BGR
986,0.07353762,BGR
987,0.007869369,BGR
988,0.021418188,BGR
989,0.02375799,BGR
990,1.6392387,BGR
991,0.015820125,BGR
992,0.015666911,BGR
993,0.019835658,BGR
994,6.7633266,BGR
995,0.028220154,BGR
996,0.014503972,BGR
997,0.028927857,BGR
998,0.67194384,BGR
999,0.012994936,BGR
1000,0.21142736,BGR
1001,0.014570896,BGR
1002,0.0019475542,BGR
1003,0.000993847,BGR
1004,0.3045697,BGR
1005,0.016687462,BGR
1006,0.7596009,BGR
1007,0.06287294,BGR
1008,0.04476694,BGR
1009,1.7058564,BGR
1010,0.08948624,BGR
1011,0.022177981,BGR
1012,0.27609095,BGR
1013,0.11140833,BGR
1014,0.77448094,BGR
1015,1.0509461,BGR
1016,0.14638118,BGR
1017,0.32916775,BGR
1018,4.085446,BGR
1019,19.971775,BGR
1020,0.005242748,BGR
1021,0.35011905,BGR
1022,0.27747726,BGR
1023,0.060704403,BGR
1024,0.040892083,BGR
1025,0.13343902,BGR
1026,0.027534697,BGR
1027,0.25490606,BGR
1028,0.07471166,BGR
1029,0.92200154,BGR
1030,0.24377735,BGR
1031,0.43329263,BGR
1032,0.2232933,BGR
1033,0.1369703,BGR
